Fund Name,Target Name,FundID,Permno,NCUSIP,Gvkey,Date13D,DateCross5pct
CARL MARKS MANAGEMENT CO LP,XERIUM TECHNOLOGIES INC,423,90700,98416J10,160282,20100603,20100525
CARROUSEL CAPITAL LTD,ASA LTD,424,26649,G3156P10,1062,20070112,20070103
CASABLANCA CAPITAL,MENTOR GRAPHICS CORP,425,52813,58720010,7251,20110203,20110124
CASABLANCA CAPITAL,CLIFFS NATURAL RESOURCES INC.,425,27422,18683K10,3107,20140128,20140127
CASTINE CAPITAL MANAGEMENT LLC,CENTURY BANCORP INC,426,11348,15643210,16748,20070108,20061228
CASTINE CAPITAL MANAGEMENT LLC,"FIRST CALIFORNIA FINANCIAL GROUP, INC.",426,91897,319395109,017069,20120123,20120123
CENTAURUS CAPITAL LP,NATIONAL COAL CORP,428,90670,63238120,126046,20080905,20080826
CENTAURUS CAPITAL LP,ALLIED CAPITAL CORP,428,79788,01903Q10,116004,20100303,20100225
CHESTNUT RIDGE PARTNERS LP,"PIPEX PHARMACEUTICALS, INC.",429,92130,72415320,177764,20081009,20080929
CHEYNE CAPITAL MANAGEMENT (UK) LLP,PORTA SYSTEMS CORP,430,63300,73564710,8681,20080813,20080804
CHILDRENS INVESTMENT FUND MANAGEMENT (UK) LLP,CSX CORP,431,62148,12640810,2574,20071219,-99
CHILDRENS INVESTMENT FUND MANAGEMENT (UK) LLP,TRANSALTA CORP,431,89068,89346D10,14391,20080815,20080806
PORTER ORLIN LLC,MATRIXX INITIATIVES INC,432,83377,57685L10,62700,20110111,20110105
PORTER ORLIN LLC,"CKE RESTAURANTS, INC.",432,47133,12561E10,-99,-99,-99
PORTER ORLIN LLC,QUALSTAR CORPORATION,432,88370,74758R10,133949,-99,-99
PORTER ORLIN LLC,"TRANSKARYOTIC THERAPIES, INC.",432,84136,893735100,63804,20050630,-99
CLOUGH CAPITAL PARTNERS L P,MAGAL SECURITY SYSTEMS LTD,433,78985,M6786D10,28385,20100617,20100609
COLISEUM CAPITAL MANAGEMENT LLC,RURAL/METRO CORP /DE/,434,79417,78174810,28616,20080401,20080327
COLISEUM CAPITAL MANAGEMENT LLC,INTERSTATE HOTELS & RESORTS INC,434,86226,46088S10,113439,20090217,20090212
COLISEUM CAPITAL MANAGEMENT LLC,"DEI HOLDINGS, INC.",434,91022,25457510,164758,20090217,20090217
COLISEUM CAPITAL MANAGEMENT LLC,BENIHANA INC,434,11510,8204720,2163,20100217,20100217
COLISEUM CAPITAL MANAGEMENT LLC,PROVIDENCE SERVICE CORP,434,89824,743815102,154758,20120730,20120726
COLISEUM CAPITAL MANAGEMENT LLC,"LHC GROUP, INC",434,90734,50187A107,162404,20121116,20121114
COLISEUM CAPITAL MANAGEMENT LLC,"ADVANCED EMISSIONS SOLUTIONS, INC.",434,90400,00770C101,156578,20140730,20140723
COLUMBIA PACIFIC ADVISORS LLC,RED LION HOTELS CORP,435,85939,75676410,109079,20080627,20080421
COLUMBIA PACIFIC ADVISORS LLC,BITSTREAM INC,435,84057,9173610,63895,20100420,20100412
COLUMBIA PACIFIC ADVISORS LLC,CHINAEDU CORP,435,92458,16945L107,179022,20121218,20121128
COLUMBIA PACIFIC ADVISORS LLC,MARLBOROUGH SOFTWARE DEVELOPMENT HOLDINGS INC.,435,-99,571038108,-99,20130419,20130408
COLUMBIA PACIFIC ADVISORS LLC,VITESSE SEMICONDUCTOR CORP,435,77173,928497304,024803,20130612,20130612
CORNWALL CAPITAL MANAGEMENT LP,AMERICAN PACIFIC CORP,436,85439,2874010,1533,20111012,20110928
CROSS RIVER CAPITAL MANAGEMENT LLC,"CMS BANCORP, INC.",437,91956,12600U10,176762,20080610,20080610
CROSS RIVER CAPITAL MANAGEMENT LLC,MEXICAN RESTAURANTS INC,437,83362,59283R10,62698,20100714,20100714
DASH ACQUISITIONS LLC,WESTERN SIZZLIN CORP,438,81226,95954220,31456,20061122,20061121
DASH ACQUISITIONS LLC,DENNY'S CORPORATION,438,85726,24869P104,19398,20100302,20100301
DESERT EQUITY LP,WHITE ELECTRONIC DESIGNS CORP,439,39757,96380110,2345,20081211,20081208
DIALECTIC CAPITAL MANAGEMENT LLC,LEADIS TECHNOLOGY INC,440,90229,52171N10,160254,20081027,20081013
DIALECTIC CAPITAL MANAGEMENT LLC,CALIFORNIA MICRO DEVICES CORP,440,10785,13043910,12677,20081231,20081231
DIALECTIC CAPITAL MANAGEMENT LLC,ADVANCED ANALOGIC TECHNOLOGIES INC,440,90854,00752J10,163679,20100809,20100729
DIALECTIC CAPITAL MANAGEMENT LLC,IMMERSION CORP,440,87394,45252110,126318,20110110,20101231
DIALECTIC CAPITAL MANAGEMENT LLC,"TELLABS, INC.",440,75257,87966410,10420,-99,-99
ES BARR & CO,SEACOAST BANKING CORP OF FLORIDA,442,69586,81170730,17184,20090706,20090626
EAGLEROCK CAPITAL MANAGEMENT LLC,CONSTAR INTERNATIONAL INC,443,89566,21036U10,4049,20050330,20040930
EFFICACY CAPITAL LTD,REPROS THERAPEUTICS INC.,444,79025,76028H10,27988,20080318,20080312
EFFICACY CAPITAL LTD,PRAECIS PHARMACEUTICALS INCORPORATED,444,88190,739421402,134685,20061010,-99
ELM RIDGE CAPITAL MANAGEMENT LLC,KAPSTONE PAPER & PACKAGING CORP,445,92044,48562P10,164680,20080822,20080820
ELM RIDGE CAPITAL MANAGEMENT LLC,"ENTERASYS NETWORKS, INC.",445,75625,29363710,-99,20050413,-99
EMANCIPATION CAPITAL,CAPTARIS INC,446,81142,14071N10,31143,20080131,20080129
EMANCIPATION CAPITAL,TECHTEAM GLOBAL INC,446,11910,87831110,14145,20081031,20081029
EMANCIPATION CAPITAL,GLOBECOMM SYSTEMS INC,446,85291,37956X103,065244,20121016,20121016
EMANCIPATION CAPITAL,SABA SOFTWARE INC,446,88193,784932600,133888,20130422,20130412
EMANCIPATION CAPITAL,NETMANAGE INC.,446,79612,64114430,28881,20060922,20060915
ETON PARK CAPITAL MANAGEMENT LP,AIRGAS INC,447,70308,936310,12950,20100528,20100521
FEINSOD MICHAEL,AMERITRANS CAPITAL CORP,448,86161,03073H10,17982,20021218,20021211
FEINSOD MICHAEL,DCAP GROUP INC,448,33770,23306510,4485,20061208,20061129
FERTILEMIND CAPITAL,TUCOWS INC /PA/,449,83382,89869710,62723,20081030,20081017
FERTILEMIND CAPITAL,"VERTRO, INC.",449,88163,92535G20,62388,20110908,20110830
FIREBIRD GLOBAL MASTER FUND II LTD,INTERNATIONAL ISOTOPES INC,450,85296,45972C10,65280,20070713,20070706
FJ CAPITAL LLC,GS FINANCIAL CORP,451,84738,36227410,64554,20081105,20081105
FJ CAPITAL LLC,FIRST SAVINGS FINANCIAL GROUP INC,451,92809,3.362e+14,180958,20110103,20110104
FJ CAPITAL LLC,CITIZENS COMMUNITY BANCORP INC.,451,91609,17490310,266160,20110412,20110412
FJ CAPITAL LLC,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",451,12487,43708L108,162825,20120430,20120430
FJ CAPITAL LLC,"SP BANCORP, INC.",451,12406,78468K106,185827,20120604,20120601
FJ CAPITAL LLC,"WEST END INDIANA BANCSHARES, INC.",451,-99,952678100,170472,20120727,20120727
FLYNN JAMES E,NITROMED INC,452,89914,65479850,155794,20080923,20080911
FLYNN JAMES E,HANA BIOSCIENCES INC,452,47430,40963P10,154708,20091019,20091008
FLYNN JAMES E,FLAMEL TECHNOLOGIES SA,452,83656,33848810,63005,20111205,20111205
FORT HOOSAC MANAGEMENT LLC,PRESIDENTIAL LIFE CORP,453,63977,74088410,14820,20110902,20110824
FOXHILL OPPORTUNITY MASTER FUND LP,IPASS INC,454,89796,46261V10,153728,20080721,20080709
FRANCIS CAPITAL MANAGEMENT LLC,"PATIENT SAFETY TECHNOLOGIES, INC",455,37560,70322H10,14674,20071026,20071017
FRANCIS CAPITAL MANAGEMENT LLC,ALLIANCE SEMICONDUCTOR CORPORATION,455,79935,01877H10,29323,-99,-99
FRANCIS CAPITAL MANAGEMENT LLC,ANALOGIC CORPORATION,455,14198,03265720,1633,-99,-99
FRANCIS CAPITAL MANAGEMENT LLC,ANALOGIC CORPORATION,455,14198,03265720,1633,-99,-99
FRANCIS CAPITAL MANAGEMENT LLC,BEVERLY HILLS BANCORP INC.,455,84351,08786610,64189,-99,-99
FRANCIS CAPITAL MANAGEMENT LLC,MEADOW VALLEY CORPORATION,455,82507,58318510,61425,-99,-99
GEOLOGIC RESOURCE PARTNERS LLC,BLUE WOLF MONGOLIA HOLDINGS CORP.,456,12964,G1196210,187588,20110801,20110720
GLAUBMAN ROSENBERG & ROBOTTI FUND LP,HICKOK INC,457,41823,42883910,5621,20070215,20060329
GOLDBLATT SEYMOUR L,OPENWAVE SYSTEMS INC,458,86990,68371810,121257,20101022,20101007
GOODWOOD INC,WESTAIM CORP,459,88205,95690910,65261,20081205,20081127
GREENWOOD INVESTMENTS INC,OCWEN FINANCIAL CORP,460,84007,67574630,63639,20080215,20080213
GREYWOLF CAPITAL MANAGEMENT LP,ARBINET THEXCHANGE INC,461,90469,03875P10,160867,20070716,20070713
GREYWOLF CAPITAL MANAGEMENT LP,"IPCS, INC",461,91165,44980Y30,147391,20091022,20091022
GSO CAPITAL PARTNERS LP,STANDARD PARKING CORP,462,90194,85379010,158737,20090526,20090515
GSO CAPITAL PARTNERS LP,"SARATOGA RESOURCES, INC.",462,12903,80352110,160214,20141210,-99
H PARTNERS MANAGEMENT LLC,SEALY CORP,463,91205,81213930,8101,20111108,20111107
H PARTNERS MANAGEMENT LLC,"ITC^DELTACOM, INC.",463,89528,45031T87,65679,20070618,20070418
H PARTNERS MANAGEMENT LLC,"REMY INTERNATIONAL, INC.",463,13708,75971M10,65697,20141017,-99
HAYMAN CAPITAL MANAGEMENT LP,EXPRESSJET HOLDINGS INC,464,89367,30218U10,144375,20080122,20080111
HAYMAN CAPITAL MANAGEMENT LP,"NMI HOLDINGS, INC.",464,14318,629209305,011854,20131118,20131108
HG VORA SPECIAL OPPORTUNITIES FUND LP,MORGANS HOTEL GROUP CO.,465,91096,617748W1,165924,20100601,20100519
HG VORA SPECIAL OPPORTUNITIES FUND LP,"GREAT WOLF RESORTS, INC.",465,90491,39152310,161056,20120315,-99
HG VORA SPECIAL OPPORTUNITIES FUND LP,"TOWN SPORTS INTERNATIONAL HOLDINGS, INC.",465,91349,89214A10,164606,20140821,-99
ILEX PARTNERS LLC,OCCAM NETWORKS INC/DE,466,88321,67457P30,137130,20100927,20100917
INTERLACHEN CAPITAL GROUP LP,CASTLE BRANDS INC,467,91192,14843510,165691,20071217,20071205
IRIDIAN ASSET MANAGEMENT LLC,ICN PHARMACEUTICALS INC,468,-99,448924100,009340,20020313,20020308
IRIDIAN ASSET MANAGEMENT LLC,ENZON PHARMACEUTICALS INC,468,33137,29390410,4409,20090727,20090723
IRIDIAN ASSET MANAGEMENT LLC,"COGENT, INC.",468,90356,19239Y108,160498,-99,-99
JACOBS ASSET MANAGEMENT LLC,NORTHEAST COMMUNITY BANCORP INC,469,91405,66411210,175083,20101108,20101029
JACOBS ASSET MANAGEMENT LLC,"CAPE BANCORP, INC.",469,92555,13920910,179361,20110817,20110816
JACOBS ASSET MANAGEMENT LLC,HF FINANCIAL CORP,469,77507,40417210,25140,20111013,20111012
JGD MANAGEMENT CORP,GILAT SATELLITE NETWORKS LTD,470,78971,M5147410,28236,20050729,20050718
JGD MANAGEMENT CORP,NETMANAGE INC,470,79612,64114430,28881,20070611,20070530
JK ADVISERS HEDGE FUND LLC,IWI HOLDING LTD,471,81160,G4986410,31524,20080124,20071231
JONES ANDREW R,CORNELL COMPANIES INC,472,84023,21914110,63707,20100517,20100507
JONES ANDREW R,ROCK OF AGES CORP,472,85500,77263210,65655,20100629,20100628
JONES ANDREW R,PEERLESS SYSTEMS CORP,472,83956,70553610,63640,20101123,20101110
JONES ANDREW R,"ALTEVA, INC.",472,86008,936750108,011291,20141217,20141216
JOVE PARTNERS LP,"LIFETIME BRANDS, INC",473,76686,53222Q10,24099,20070131,20070125
JOVE PARTNERS LP,MATRIXX INITIATIVES INC,473,83377,57685L10,62700,20070222,20070213
KETTLE HILL CAPITAL MANAGEMENT LLC,LEADIS TECHNOLOGY INC,474,90229,52171N10,160254,20081007,20081006
KEYWISE CAPITAL MANAGEMENT LTD,"2020 CHINACAP ACQUIRCO, INC.",475,92507,90212G10,183735,20090904,20090826
KEYWISE CAPITAL MANAGEMENT LTD,EXCEED CO LTD.,475,92507,G3233510,183735,20091028,20090910
KINDERHOOK LP,"SALARY. COM, INC.",476,91831,79400610,176658,20090403,20090402
KINDERHOOK LP,ACTIVE POWER INC,476,88497,00504W100,138601,20120316,20120307
KINDERHOOK LP,"PATIENT SAFETY TECHNOLOGIES, INC",476,37560,070322H106,014674,20120521,20120515
KINGSTOWN CAPITAL MANAGEMENT LP,WHITNEY INFORMATION NETWORK INC,477,-99,966621104,-99,20080114,20080104
KINGSTOWN CAPITAL MANAGEMENT LP,"FURIEX PHARMACEUTICALS, INC.",477,93392,36106P10,184961,20100709,20100701
KINGSTOWN CAPITAL MANAGEMENT LP,QLT INC/BC,477,78688,74692710,15803,20101124,20101116
KINGSTOWN CAPITAL MANAGEMENT LP,"CPEX PHARMACEUTICALS, INC.",477,92717,12620N10,180231,20110224,20100217
KNOLL CAPITAL MANAGEMENT LP,ALFACELL CORP,478,11739,1540410,1259,20091207,20091020
KNOTT DAVID M,COLUMBIA LABORATORIES INC,479,12149,19777910,14597,19980716,19980706
KNOTT DAVID M,LIGAND PHARMACEUTICALS INC,479,78081,53220K20,25937,20051202,20050503
KNOTT DAVID M,"RAND LOGISTICS, INC.",479,91905,75218210,176873,20060316,20060306
KNOTT DAVID M,NABI BIOPHARMACEUTICALS,479,57913,62951910,7936,20060411,20060411
KNOTT DAVID M,PET DRX CORP,479,92689,27876C10,164610,20080111,20070104
KNOTT DAVID M,DYADIC INTERNATIONAL INC,479,90682,26745T10,158055,20080215,20080212
KNOTT DAVID M,ESSEX RENTAL CORP.,479,93230,44863820,183480,20090112,20081231
KNOTT DAVID M,"WESTWAY GROUP, INC.",479,93195,96169B10,177674,20091002,20090928
KNOTT DAVID M,"CHINA CERAMICS CO., LTD",479,92475,G2113X11,178906,20111004,20110926
KSA CAPITAL MANAGEMENT LLC,AEP INDUSTRIES INC,480,10025,103110,11903,20081210,20081105
KSA CAPITAL MANAGEMENT LLC,INTERTAPE POLYMER GROUP INC,480,77318,46091910,24943,20081230,20081215
KSA CAPITAL MANAGEMENT LLC,TRW AUTOMOTIVE HOLDINGS CORP.,480,90052,87264S10,157415,-99,-99
KVO CAPITAL MANAGEMENT LLC,KANA SOFTWARE INC,481,87241,48360030,123998,20081121,20081111
KVO CAPITAL MANAGEMENT LLC,DATAWATCH CORP,481,77630,23791720,25320,20090901,20090828
LAGRANGE CAPITAL PARTNERS LP,FORWARD INDUSTRIES INC,482,37381,34986230,62262,20100324,20100315
LAGRANGE CAPITAL PARTNERS LP,GENERAL MARITIME CORP / MI,482,89018,Y2693R10,141462,20110707,20110630
LAGRANGE CAPITAL PARTNERS LP,STAMPS.COM INC.,482,87000,85285720,121673,20070730,-99
LANE FIVE CAPITAL MANAGEMENT LP,LEARNING TREE INTERNATIONAL INC,483,82720,52201510,61662,20080602,20080529
LANE FIVE CAPITAL MANAGEMENT LP,AMBASSADORS GROUP INC,483,89321,2317710,147307,20111107,20111028
LANE FIVE CAPITAL MANAGEMENT LP,BODY CENTRAL CORP.,483,12349,09689U10,185227,20140404,20140328
LANE FIVE CAPITAL MANAGEMENT LP,"LEARNING TREE INTERNATIONAL, INC.",483,82720,52201510,61662,20121119,20121109
LAXEY PARTNERS LTD,ASA LTD,484,26649,G3156P10,1062,20071123,20071112
LAZARUS INVESTMENT PARTNERS,PERCEPTRON INC/MI,485,77868,71361F10,25676,20111104,20111103
LAZARUS INVESTMENT PARTNERS,BARFRESH FOOD GROUP INC.,485,-99,67532101,170535,20130925,20130918
LAZARUS INVESTMENT PARTNERS,"GROWBLOX SCIENCES, INC.",485,-99,67532101,157774,20140609,20140529
LC CAPITAL MASTER FUND LTD,ARBINET THEXCHANGE INC,486,90469,03875P10,160867,20070720,20070713
LC CAPITAL MASTER FUND LTD,ATS CORP,486,93197,2.110e+12,165394,20070926,20070920
LC CAPITAL MASTER FUND LTD,"AMERICAN HOMEPATIENT, INC.",486,77098,02664910,24668,20060307,20060306
LC CAPITAL MASTER FUND LTD,"SIGMATEL, INC.",486,89835,82661W10,156125,20071029,20071025
LC CAPITAL MASTER FUND LTD,TRM CORPORATION,486,77184,87263610,-99,20071025,-99
LEEWARD CAPITAL LP,SONOMAWEST HOLDINGS INC,487,79944,83563710,11074,20100929,20100929
LEVENSON RYAN,STARTEK INC,488,85077,85569C10,64942,20110509,20110428
LEVENSON RYAN,ALEXANDERS J CORP,488,66747,46609610,11538,20111103,20111024
LOUBANI LP,HAMPSHIRE GROUP LTD,489,77685,40885910,25399,20091216,20091215
LYRICAL ASSET MANAGEMENT LP,MCG CAPITAL CORP,490,89210,58047P10,146114,20081120,20081110
MAK CAPITAL ONE LLC,AGILYSYS INC,491,63125,00847J10,8599,20080701,20080625
MAK CAPITAL ONE LLC,ZYGO CORP,491,84161,98985510,11694,20100308,20100308
MANCHESTER MANAGEMENT,"VERMILLION, INC.",492,88620,92407M10,140042,20110418,20110418
MANCHESTER MANAGEMENT,"NTS, INC.",492,90778,62943B10,147750,20121024,-99
MARLIN CAPITAL INVESTMENTS LLC,BROADVISION INC,493,83630,1.114e+08,63099,20111005,20111004
MARLIN SAMS FUND LP,"SOURCEFORGE, INC",494,87498,83616W10,127282,20080618,20080612
MARLIN SAMS FUND LP,ANSWERS CORP,494,90381,03662X10,160447,20080813,20080806
MARLIN SAMS FUND LP,BLOCKBUSTER INC,494,90337,9367920,122514,20081027,20081016
MARLIN SAMS FUND LP,HEARUSA INC,494,12188,42236030,14606,20090311,-99
MARLIN SAMS FUND LP,COLLECTORS UNIVERSE INC,494,87379,19421R20,125975,20091130,-99
MARTIN CAPITAL MANAGEMENT LLP,EMMIS COMMUNICATIONS CORP,495,80297,29152510,15337,20060518,20060517
MUSTANG CAPITAL ADVISORS LP,OI CORP,496,58756,67084110,8047,20080214,20080214
MUSTANG CAPITAL ADVISORS LP,FURMANITE CORPORATION,496,42067,361086101,6331,-99,-99
NANES BALKANY MANAGEMENT LLC,VAALCO ENERGY INC /DE/,497,78841,91851C20,27199,20080312,20080303
NANES BALKANY MANAGEMENT LLC,TOREADOR RESOURCES CORP,497,76532,89105010,10615,20081205,20081128
NANTAHALA CAPITAL MANAGEMENT LLC,META FINANCIAL GROUP INC,498,79571,59100U10,28866,20101104,20101025
NANTAHALA CAPITAL MANAGEMENT LLC,ADAMS GOLF INC,498,86237,622820,112473,20111129,20111128
NANTAHALA CAPITAL MANAGEMENT LLC,VERSANT CORP,498,83808,92528430,63281,20111206,20111202
NANTAHALA CAPITAL MANAGEMENT LLC,"IMPERIAL HOLDINGS, INC.",498,12557,452834104,185416,20120510,20120510
NEW MOUNTAIN VANTAGE LP,SOURCE INTERLINK COMPANIES INC,499,83170,83615120,62093,20060313,20060302
NEW MOUNTAIN VANTAGE LP,NATIONAL FUEL GAS CO,499,25590,636180101,007733,20061030,20061019
NEW MOUNTAIN VANTAGE LP,UNIT CORP,499,63781,909218109,010877,20131203,20131127
NEW VERNON AEGIR MASTER FUND LTD,CHINAEDU CORP,500,92458,16945L10,179022,20110425,20110425
NEW VERNON AEGIR MASTER FUND LTD,MARLBOROUGH SOFTWARE DEVELOPMENT HOLDINGS INC.,500,-99,571038108,-99,20120412,20120403
NEW WORLD OPPORTUNITY PARTNERS LLC,YOUBET COM INC,501,87005,98741310,62257,20070403,20070402
NICUSA CAPITAL PARTNERS LP,METROPOLITAN HEALTH NETWORKS INC,502,84546,59214210,64404,20100210,20100209
NICUSA CAPITAL PARTNERS LP,BIOCLINICA INC,502,77683,09071B10,25396,20100615,20100614
NORTH & WEBSTER LLC,SPORT HALEY INC,503,80479,96946510,29997,20090427,20090417
NORTH & WEBSTER LLC,CSP INC /MA/,503,-99,126389105,002573,-99,-99
NORTH RUN CAPITAL LP,MI DEVELOPMENTS INC,504,89812,55304X10,155458,20090309,20090304
NSL CAPITAL MANAGEMENT LLC,TANDY BRANDS ACCESSORIES INC,505,76553,87537810,23577,20080211,20070201
OAK STREET CAPITAL SPV 1 LP,DENNYS CORP,506,85726,24869P104,019398,20100121,20100111
OAK STREET CAPITAL SPV 1 LP,RED ROBIN GOURMET BURGERS INC,506,89453,75689M10,148470,20101210,20101208
OAK STREET CAPITAL SPV 1 LP,BIGLARI HOLDINGS INC.,506,26607,08986R101,3424,-99,-99
OBREM CAPITAL MANAGEMENT LLC,MICREL INC,507,81162,59479310,31147,20080312,20080305
OBREM CAPITAL MANAGEMENT LLC,MDS INC,507,87841,55269P30,14102,20080409,20080408
P2 CAPITAL PARTNERS LLC,S1 CORP /DE/,508,83554,78463B10,121053,20110613,20110601
P2 CAPITAL PARTNERS LLC,"INTERLINE BRANDS, INC./DE",508,90503,45874310,156933,20110617,20110607
P2 CAPITAL PARTNERS LLC,FORRESTER RESEARCH INC,508,84210,346563109,064061,20121113,20121102
P2 CAPITAL PARTNERS LLC,BLOUNT INTERNATIONAL INC,508,65154,95180105,002271,20130222,20130213
P2 CAPITAL PARTNERS LLC,"BLACKHAWK NETWORK HOLDINGS, INC",508,14597,09238E203,017550,20140912,20140908
P2 CAPITAL PARTNERS LLC,EPIQ SYSTEMS INC,508,84531,26882D109,064346,20140922,20140916
PALISAIR CAPITAL PARTNERS LP,"1ST CENTURY BANCSHARES, INC.",509,92870,31943X10,264418,20080310,20080227
PAR INVESTMENT PARTNERS LP,PURE CYCLE CORP,510,64742,74622830,8826,20070904,20070802
PAR INVESTMENT PARTNERS LP,DOLLAR THRIFTY AUTOMOTIVE GROUP INC,510,85647,25674310,66061,20100503,20100428
PAR INVESTMENT PARTNERS LP,LODGENET INTERACTIVE CORP,510,79712,54021110,28998,20101206,20101118
PAR INVESTMENT PARTNERS LP,"CHAMPIONS ONCOLOGY, INC.",510,-99,158704304,014983,20130130,20130128
PASSPORT MANAGEMENT LLC,FBR CAPITAL MARKETS CORP,511,92093,30247C30,175131,20080513,20080430
PATARA CAPITAL LP,XETA TECHNOLOGIES INC,512,11426,98390910,13443,20090316,20090310
PATARA CAPITAL LP,HEARUSA INC,512,12188,42236030,14606,20090320,20090311
PERCEPTIVE ADVISORS LLC,PENWEST PHARMACEUTICALS CO,513,86333,70975410,113533,20080717,20080320
PERCEPTIVE ADVISORS LLC,XTL BIOPHARMACEUTICALS LTD,513,90917,98386D10,241335,20080717,20080314
PHILADELPHIA FINANCIAL MANAGEMENT OF SAN FRANCISCO LLC,META FINANCIAL GROUP INC,514,79571,59100U10,28866,20110624,20110621
PHILADELPHIA FINANCIAL MANAGEMENT OF SAN FRANCISCO LLC,"INVESTMENT TECHNOLOGY GROUP, INC.",514,46392,46145F105,030146,20140722,20140715
PHILEO EMERALD FUND LP,LAKES ENTERTAINMENT INC,515,86578,51206P10,117036,20111028,-99
PLAINFIELD ASSET MANAGEMENT LLC,RIVIERA HOLDINGS CORP,517,83458,76962710,31634,20080811,20080811
PLAINFIELD ASSET MANAGEMENT LLC,PLAYBOY ENTERPRISES INC,517,53815,72811720,8638,20110120,20110109
PLAINFIELD ASSET MANAGEMENT LLC,VISTEON CORPORATION,517,88319,92839U10,-99,20100309,20100308
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,CULP INC,518,27909,23021510,3647,20050523,20050513
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,OPLINK COMMUNICATIONS INC,518,88739,68375Q40,140030,20100813,20100805
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,ACTUATE CORP,518,86236,00508B10,112624,20100819,20100813
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,PROGRESS SOFTWARE CORP /MA,518,76752,74331210,24352,20111219,20111214
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,JDA SOFTWARE GROUP INC,518,-99,46612K108,062399,20120313,20120312
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,TIBCO SOFTWARE INC.,518,87092,88632Q10,122061,-99,-99
SMITH THOMAS W,LEVITT CORP,519,89961,52742P10,157803,20080430,20080425
SMITH THOMAS W,NATURES SUNSHINE PRODUCTS INC,519,56945,63902710,7799,20090529,20090522
SMITH THOMAS W,BLUEPHOENIX SOLUTIONS LTD,519,84415,M2015710,64325,20100602,20100526
SMITH THOMAS W,CREDIT ACCEPTANCE CORP,519,77660,22531010,25339,20110603,20110502
SMITH THOMAS W,WORLD ACCEPTANCE CORP,519,77114,98141910,24725,20110630,20110629
SMITH THOMAS W,"PHARMATHENE, INC",519,90926,71714G102,164510,20130926,20130924
SMITH THOMAS W,"4KIDS ENTERTAINMENT, INC.",519,10092,35086510,-99,20100507,-99
SMITH THOMAS W,CARREKER CORPORATION,519,86055,14443310,110721,20050706,20050630
SMITH THOMAS W,LEVITT CORPORATION,519,89961,52742P10,-99,20070910,20070829
SMITH THOMAS W,"PRE-PAID LEGAL SERVICES, INC.",519,63811,74006510,8716,20020320,-99
PROMED PARTNERS LP,SPECTRX INC,520,85212,84763510,65016,20060721,20060628
RAGING CAPITAL MANAGEMENT LLC,"SALARY. COM, INC.",521,91831,79400610,176658,20090319,20080316
RAGING CAPITAL MANAGEMENT LLC,TICC CAPITAL CORP.,521,89921,87244T10,157452,20090629,20090619
RAGING CAPITAL MANAGEMENT LLC,BITSTREAM INC,521,84057,9173610,63895,20090908,20080825
RAGING CAPITAL MANAGEMENT LLC,MODUSLINK GLOBAL SOLUTIONS INC,521,80114,60786L10,29621,20101007,20100929
RAGING CAPITAL MANAGEMENT LLC,MRV COMMUNICATIONS INC,521,78179,55347710,25978,20110721,20110712
RAGING CAPITAL MANAGEMENT LLC,"RESOURCE AMERICA, INC.",521,66617,76119520,9083,20111104,20111103
RAGING CAPITAL MANAGEMENT LLC,"DERMA SCIENCES, INC.",521,80524,24982750,30205,20111129,20111128
RAGING CAPITAL MANAGEMENT LLC,"COMVERGE, INC.",521,91957,205859101,176289,20120328,20120319
RAGING CAPITAL MANAGEMENT LLC,VITESSE SEMICONDUCTOR CORP,521,77173,928497304,024803,20120627,20120626
RAGING CAPITAL MANAGEMENT LLC,SIGMA DESIGNS INC,521,10259,826565103,012234,20130403,20130327
RAGING CAPITAL MANAGEMENT LLC,STANDARD REGISTER CO,521,72494,853887206,010005,20140129,20140127
RAGING CAPITAL MANAGEMENT LLC,EMERSON RADIO CORP.,521,81124,29108720,4322,20120123,20111220
RIMA SENVEST MANAGEMENT LLC,"VIRTUS INVESTMENT PARTNERS, INC.",522,92871,92828Q10,25030,20090504,20090424
